audio_id,filename,class_label,source,source_url,licence,author,date_fetched,duration_sec,sampling_rate,channels,recording_environment,recording_device,approximate_distance,original_or_augmented,parent_audio_id,segment_start_sec,segment_end_sec,sha256,dataset_split,freesound_id,fsd50k_split,fsd50k_labels,licence_url,environment_basis,fetch_batch
SS-HOR-0005,originals/vehicle_horn/SS-HOR-0005.wav,Vehicle Horn,FSD50K (Freesound clip 100265),https://freesound.org/s/100265/,CC-BY-3.0,2hear,2026-09-23,22.439,44100,1,outdoor,unspecified,n/a,original,,,,3d0b79564dd9ce0b7b8d4132d388151942d0a8565747eb7e9279205a4a401569,train,100265,eval,"Chirp_and_tweet,Vehicle_horn_and_car_horn_and_honking,Train,Alarm,Car,Motor_vehicle_(road),Vehicle,Rail_transport,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0006,originals/vehicle_horn/SS-HOR-0006.wav,Vehicle Horn,FSD50K (Freesound clip 235363),https://freesound.org/s/235363/,CC0-1.0,3863,2026-09-23,8.704,44100,1,unspecified,unspecified,n/a,original,,,,9af32cee4b380c2dc739f6b56f1e37320f9468eed0e167a43e2fc97ec369de58,train,235363,eval,"Car_passing_by,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0007,originals/vehicle_horn/SS-HOR-0007.wav,Vehicle Horn,FSD50K (Freesound clip 29724),https://freesound.org/s/29724/,Sampling+-1.0,AMPUL,2026-09-23,1.25,44100,1,unspecified,unspecified,n/a,original,,,,de2f9f57da26077c0ad6ede2c3fe1834200e821b2e2b1a048c3a5e7b856335a6,train,29724,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0008,originals/vehicle_horn/SS-HOR-0008.wav,Vehicle Horn,FSD50K (Freesound clip 164625),https://freesound.org/s/164625/,CC0-1.0,Adam_N,2026-09-23,1.356,44100,1,outdoor,unspecified,n/a,original,,,,b204dfd2611089eb72f5dd4c75dbc7c5e9a44d136674b0873c6a172b92fc984f,val,164625,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0009,originals/vehicle_horn/SS-HOR-0009.wav,Vehicle Horn,FSD50K (Freesound clip 164626),https://freesound.org/s/164626/,CC0-1.0,Adam_N,2026-09-23,2.786,44100,1,outdoor,unspecified,n/a,original,,,,5aefbdd4c721244604ff23fa855cedf96602c8352c3655b3e43ce02b8780ff6e,train,164626,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0010,originals/vehicle_horn/SS-HOR-0010.wav,Vehicle Horn,FSD50K (Freesound clip 352305),https://freesound.org/s/352305/,CC-BY-3.0,AlienXXX,2026-09-23,19.126,44100,1,outdoor,unspecified,n/a,original,,,,e4777067948dad5d156c4e4dfa4f6e62ba57785815d138ab6a0fb5dc83f8c914,train,352305,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0011,originals/vehicle_horn/SS-HOR-0011.wav,Vehicle Horn,FSD50K (Freesound clip 423990),https://freesound.org/s/423990/,CC0-1.0,AmishRob,2026-09-23,0.7,44100,1,unspecified,unspecified,n/a,original,,,,1f5af22c245d22f3896dda97c01f78b1d16f1241da92556ebef2e4ccf188c83f,val,423990,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0012,originals/vehicle_horn/SS-HOR-0012.wav,Vehicle Horn,FSD50K (Freesound clip 431841),https://freesound.org/s/431841/,CC0-1.0,Audy_Leonard,2026-09-23,7.8,44100,1,unspecified,unspecified,n/a,original,,,,fcf89f2d7c14623695b3b1c285cf504d4a18d128a7a1692058a172748e8a0715,train,431841,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0013,originals/vehicle_horn/SS-HOR-0013.wav,Vehicle Horn,FSD50K (Freesound clip 221644),https://freesound.org/s/221644/,CC-BY-3.0,BRYANSMOSH,2026-09-23,20.12,44100,1,unspecified,unspecified,n/a,original,,,,9a5dbcb21a4a3ddd14258d7a94ace2a2a6148a5c43856b110d675d0866003b85,train,221644,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0014,originals/vehicle_horn/SS-HOR-0014.wav,Vehicle Horn,FSD50K (Freesound clip 170243),https://freesound.org/s/170243/,CC0-1.0,BeatsbyCasper,2026-09-23,0.409,44100,1,unspecified,unspecified,n/a,original,,,,27d36be7e09f9d6d0dc2e408c6aaba317ca77fb1e4516aec06e10e5afc870248,train,170243,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0015,originals/vehicle_horn/SS-HOR-0015.wav,Vehicle Horn,FSD50K (Freesound clip 196139),https://freesound.org/s/196139/,CC0-1.0,BiblicalBricksProductions,2026-09-23,4.738,44100,1,unspecified,unspecified,n/a,original,,,,c18d33ebc826962d9a54b52b6fa1e67463359668cd0cb3871d50281d39fbf8d8,val,196139,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0016,originals/vehicle_horn/SS-HOR-0016.wav,Vehicle Horn,FSD50K (Freesound clip 162540),https://freesound.org/s/162540/,CC0-1.0,Chippy569,2026-09-23,13.0,44100,1,vehicle,unspecified,n/a,original,,,,5559eef073496e8054ff71d2c4dc5a1f90c5702e25fcd9fce4482526af1491db,train,162540,dev,"Vehicle_horn_and_car_horn_and_honking,Vehicle,Car,Motor_vehicle_(road),Alarm",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0017,originals/vehicle_horn/SS-HOR-0017.wav,Vehicle Horn,FSD50K (Freesound clip 162541),https://freesound.org/s/162541/,CC0-1.0,Chippy569,2026-09-23,13.0,44100,1,outdoor,unspecified,n/a,original,,,,b0dbb37c1128127353ebd3b34ec8f831cf9732f3022a63bc3d2628ba8f779ed3,val,162541,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0018,originals/vehicle_horn/SS-HOR-0018.wav,Vehicle Horn,FSD50K (Freesound clip 433578),https://freesound.org/s/433578/,CC0-1.0,ChrisReierson,2026-09-23,1.99,44100,1,outdoor,unspecified,n/a,original,,,,0d540bbbb7d32949db41edc517348fec6e5c289dd5fe0916962e624d1ec58ff1,train,433578,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0019,originals/vehicle_horn/SS-HOR-0019.wav,Vehicle Horn,FSD50K (Freesound clip 424601),https://freesound.org/s/424601/,CC0-1.0,Daniela-Santos,2026-09-23,13.14,44100,1,outdoor,unspecified,n/a,original,,,,347ead97f362d2bad667c0bd70326919e0a44815b7af84a64793b65c28969d6e,train,424601,eval,"Male_speech_and_man_speaking,Chatter,Chirp_and_tweet,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0020,originals/vehicle_horn/SS-HOR-0020.wav,Vehicle Horn,FSD50K (Freesound clip 394655),https://freesound.org/s/394655/,CC0-1.0,DigPro120,2026-09-23,1.541,44100,1,unspecified,unspecified,n/a,original,,,,c7823b41025f0c0c0d2cb09592f6cb996d480308e6b95fd27c48f4f8a96a0a58,train,394655,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0021,originals/vehicle_horn/SS-HOR-0021.wav,Vehicle Horn,FSD50K (Freesound clip 432641),https://freesound.org/s/432641/,CC0-1.0,DigPro120,2026-09-23,2.926,44100,1,indoor,unspecified,n/a,original,,,,4dd71301d24a8e391babcfeeafa8c9bc99bb66016d6db6dad7ef55dbdd1080bf,train,432641,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0022,originals/vehicle_horn/SS-HOR-0022.wav,Vehicle Horn,FSD50K (Freesound clip 381774),https://freesound.org/s/381774/,CC-BY-3.0,DomainHunter,2026-09-23,0.851,44100,1,unspecified,unspecified,n/a,original,,,,81f18e86603894657b1e12300ed5c61dd7b774c1726ab644395362dedfda2ec7,train,381774,dev,"Vehicle_horn_and_car_horn_and_honking,Motor_vehicle_(road),Car,Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0023,originals/vehicle_horn/SS-HOR-0023.wav,Vehicle Horn,FSD50K (Freesound clip 381775),https://freesound.org/s/381775/,CC-BY-3.0,DomainHunter,2026-09-23,1.759,44100,1,unspecified,unspecified,n/a,original,,,,ec35f517283a97c015d403c735610266d23500c67c72d00e010402c359e866fc,train,381775,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0024,originals/vehicle_horn/SS-HOR-0024.wav,Vehicle Horn,FSD50K (Freesound clip 424603),https://freesound.org/s/424603/,CC0-1.0,FiddlingAround121,2026-09-23,19.749,44100,1,unspecified,unspecified,n/a,original,,,,697027204edc3e0db912b7ae50b86c7b6dc16edc3d569089e018c418e80fd7ac,train,424603,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0025,originals/vehicle_horn/SS-HOR-0025.wav,Vehicle Horn,FSD50K (Freesound clip 424604),https://freesound.org/s/424604/,CC0-1.0,FiddlingAround121,2026-09-23,19.775,44100,1,unspecified,unspecified,n/a,original,,,,fc0aea8d4b4fadd5da57b80fa032d7b6784c05d42b1f258c30fef5c530f78d4e,train,424604,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0026,originals/vehicle_horn/SS-HOR-0026.wav,Vehicle Horn,FSD50K (Freesound clip 28165),https://freesound.org/s/28165/,CC0-1.0,Heigh-hoo,2026-09-23,29.148,44100,1,outdoor,unspecified,n/a,original,,,,372c7a552ac6463233379ae0d3fb3842134ed67b442287011cf2151e3fd0df5e,val,28165,eval,"Walk_and_footsteps,Chatter,Idling,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Human_group_actions,Engine",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0027,originals/vehicle_horn/SS-HOR-0027.wav,Vehicle Horn,FSD50K (Freesound clip 138277),https://freesound.org/s/138277/,CC0-1.0,Hupguy,2026-09-23,8.465,44100,1,outdoor,unspecified,n/a,original,,,,7f5e8acfb5dce7970b7a9822ebb740588774c8abc6a025f506593599c7ef34c0,train,138277,dev,"Car_passing_by,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0028,originals/vehicle_horn/SS-HOR-0028.wav,Vehicle Horn,FSD50K (Freesound clip 371833),https://freesound.org/s/371833/,CC0-1.0,Iamgiorgio,2026-09-23,2.0,44100,1,unspecified,unspecified,n/a,original,,,,00931a34b0f04bf924ecc6c95c529b525e553643fb1136d0e9f8386c01d296f2,train,371833,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0029,originals/vehicle_horn/SS-HOR-0029.wav,Vehicle Horn,FSD50K (Freesound clip 371853),https://freesound.org/s/371853/,CC0-1.0,Iamgiorgio,2026-09-23,3.004,44100,1,unspecified,unspecified,n/a,original,,,,220199fe2267a264fe2c0ab9d2850cad889d66e473e4f6a3792c1bf8d4c1f329,train,371853,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0030,originals/vehicle_horn/SS-HOR-0030.wav,Vehicle Horn,FSD50K (Freesound clip 402958),https://freesound.org/s/402958/,CC-BY-3.0,InspectorJ,2026-09-23,25.261,44100,1,indoor,unspecified,n/a,original,,,,5a9284c913ea31dee424651e5c5963d6c40a449938c39a42846b9e765bcc91e3,train,402958,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0031,originals/vehicle_horn/SS-HOR-0031.wav,Vehicle Horn,FSD50K (Freesound clip 420830),https://freesound.org/s/420830/,CC-BY-3.0,IsaacRoman,2026-09-23,11.736,44100,1,outdoor,unspecified,n/a,original,,,,5630249649770177934be724be134cdafd511dbf0da122f1fd9c0e75aa17f284,val,420830,eval,"Male_speech_and_man_speaking,Church_bell,Vehicle_horn_and_car_horn_and_honking,Crow,Alarm,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice,Bell,Bird,Wild_animals,Animal",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0032,originals/vehicle_horn/SS-HOR-0032.wav,Vehicle Horn,FSD50K (Freesound clip 32417),https://freesound.org/s/32417/,CC0-1.0,KRAFTWERK2K1,2026-09-23,0.919,44100,1,outdoor,unspecified,n/a,original,,,,2fa61c66e507d4a7990b8cac067347144f8f79552e78116387b9aeced1c705ea,train,32417,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0033,originals/vehicle_horn/SS-HOR-0033.wav,Vehicle Horn,FSD50K (Freesound clip 329612),https://freesound.org/s/329612/,CC0-1.0,LOVEBURD,2026-09-23,6.242,44100,1,unspecified,unspecified,n/a,original,,,,8980a2808969fd709be2d378078028a1c2f3fb8f2a4656637d98d91540989661,train,329612,dev,"Vehicle_horn_and_car_horn_and_honking,Motor_vehicle_(road),Car,Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0034,originals/vehicle_horn/SS-HOR-0034.wav,Vehicle Horn,FSD50K (Freesound clip 379754),https://freesound.org/s/379754/,CC-BY-3.0,MicrosoftSam,2026-09-23,13.817,44100,1,outdoor,unspecified,n/a,original,,,,bda8b79c356108bce52a7c53d09a63acb0f96c9b8ed0b3a4bfbeba528820b368,train,379754,dev,"Vehicle_horn_and_car_horn_and_honking,Rain,Car,Motor_vehicle_(road),Vehicle,Alarm,Water",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0035,originals/vehicle_horn/SS-HOR-0035.wav,Vehicle Horn,FSD50K (Freesound clip 379756),https://freesound.org/s/379756/,CC-BY-3.0,MicrosoftSam,2026-09-23,20.657,44100,1,outdoor,unspecified,n/a,original,,,,1ac9f9af5067b3746641ce12269a0a5aff684ab0e3a4d13950942dc8f6ca4027,train,379756,dev,"Raindrop,Trickle_and_dribble,Vehicle_horn_and_car_horn_and_honking,Rain,Car,Motor_vehicle_(road),Vehicle,Alarm,Water,Pour,Liquid",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0036,originals/vehicle_horn/SS-HOR-0036.wav,Vehicle Horn,FSD50K (Freesound clip 347964),https://freesound.org/s/347964/,CC-BY-3.0,Nkzdra,2026-09-23,18.808,44100,1,vehicle,unspecified,n/a,original,,,,a564436cafe4cf1874528465bba858c78dcb1c5aaccb2150c0b79dfcf9e5dc56,train,347964,eval,"Engine_starting,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Engine",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0037,originals/vehicle_horn/SS-HOR-0037.wav,Vehicle Horn,FSD50K (Freesound clip 77509),https://freesound.org/s/77509/,CC-BY-3.0,NoiseCollector,2026-09-23,5.146,44100,1,outdoor,unspecified,n/a,original,,,,b21b03d893493b0aca6fd6bc84096341639c04dd18573e7059551dde2a79c53a,test,77509,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0038,originals/vehicle_horn/SS-HOR-0038.wav,Vehicle Horn,FSD50K (Freesound clip 113319),https://freesound.org/s/113319/,CC-BY-3.0,NoiseCollector,2026-09-23,6.097,44100,1,outdoor,unspecified,n/a,original,,,,9034163dd3517a0bb6c49a87504ca4fbf616e4a503ee676f4787de7e7fe694e0,train,113319,dev,"Bus,Vehicle_horn_and_car_horn_and_honking,Vehicle,Car,Motor_vehicle_(road),Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0039,originals/vehicle_horn/SS-HOR-0039.wav,Vehicle Horn,FSD50K (Freesound clip 171249),https://freesound.org/s/171249/,CC0-1.0,Oddworld,2026-09-23,22.069,44100,1,outdoor,unspecified,n/a,original,,,,27f48ccd35dbe44d9479f38d5a602dfdf74ed2af1e89868e1d7b3c1e74762157,val,171249,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0040,originals/vehicle_horn/SS-HOR-0040.wav,Vehicle Horn,FSD50K (Freesound clip 399828),https://freesound.org/s/399828/,CC0-1.0,Radio_fragola_gorizia,2026-09-23,12.22,44100,1,outdoor,unspecified,n/a,original,,,,93e78a7c8fa98e0ec64e8fd767469aa5cb9e7cc75f9fa83776b535629da81b26,train,399828,eval,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0041,originals/vehicle_horn/SS-HOR-0041.wav,Vehicle Horn,FSD50K (Freesound clip 425496),https://freesound.org/s/425496/,CC-BY-3.0,Soundholder,2026-09-23,1.589,44100,1,outdoor,unspecified,n/a,original,,,,85f85c8756191a4d303d5e706fe241e8ed720991e1e828c74780e82ab9d8312b,val,425496,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0042,originals/vehicle_horn/SS-HOR-0042.wav,Vehicle Horn,FSD50K (Freesound clip 425848),https://freesound.org/s/425848/,CC-BY-3.0,Soundholder,2026-09-23,7.731,44100,1,outdoor,unspecified,n/a,original,,,,a8434b622f2ffc1f6be30f98faeced867a77fa1a2af360c4c95d9f2b2b963f12,test,425848,dev,"Vehicle_horn_and_car_horn_and_honking,Truck,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0043,originals/vehicle_horn/SS-HOR-0043.wav,Vehicle Horn,FSD50K (Freesound clip 210254),https://freesound.org/s/210254/,CC0-1.0,Soundscape_Leuphana,2026-09-23,15.633,44100,1,outdoor,unspecified,n/a,original,,,,744fc0986f481b56247e67df157ab05b1a8cd91f883fa5d039dec05c1431048b,train,210254,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0044,originals/vehicle_horn/SS-HOR-0044.wav,Vehicle Horn,FSD50K (Freesound clip 27881),https://freesound.org/s/27881/,CC-BY-3.0,Stickinthemud,2026-09-23,0.483,44100,1,unspecified,unspecified,n/a,original,,,,5fe4cbe3afd29f5789cf1cf015b519f103c6e11bfa3f53c39f165c033a3d713e,test,27881,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0045,originals/vehicle_horn/SS-HOR-0045.wav,Vehicle Horn,FSD50K (Freesound clip 27882),https://freesound.org/s/27882/,CC-BY-3.0,Stickinthemud,2026-09-23,0.782,44100,1,unspecified,unspecified,n/a,original,,,,1d2232062548d485a8ad09a80f1509c219ea46dedb127de31b4e712b4263ec68,test,27882,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0046,originals/vehicle_horn/SS-HOR-0046.wav,Vehicle Horn,FSD50K (Freesound clip 58202),https://freesound.org/s/58202/,CC-BY-3.0,THE_bizniss,2026-09-23,2.107,44100,1,outdoor,unspecified,n/a,original,,,,fd10fadb5c732482675d05c3f097e80e3df177aa73dd6824e94bb509b036671e,train,58202,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0047,originals/vehicle_horn/SS-HOR-0047.wav,Vehicle Horn,FSD50K (Freesound clip 100647),https://freesound.org/s/100647/,CC0-1.0,Unice.ys,2026-09-23,19.435,44100,1,outdoor,unspecified,n/a,original,,,,51ee1069039f52c413f44b9ce919f016ceb76e9b57c1fd4985ff3b817bb23893,train,100647,eval,"Chatter,Bus,Vehicle_horn_and_car_horn_and_honking,Bell,Alarm,Car,Motor_vehicle_(road),Vehicle,Human_group_actions",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0048,originals/vehicle_horn/SS-HOR-0048.wav,Vehicle Horn,FSD50K (Freesound clip 392257),https://freesound.org/s/392257/,CC0-1.0,Viliguis,2026-09-23,28.189,44100,1,unspecified,unspecified,n/a,original,,,,c94cac283626573111fe80fe5ec29fd52d7ef96391bccb8cbd18bd992d27e6b6,test,392257,eval,"Chatter,Bus,Vehicle_horn_and_car_horn_and_honking,Engine,Alarm,Car,Motor_vehicle_(road),Vehicle,Human_group_actions",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0049,originals/vehicle_horn/SS-HOR-0049.wav,Vehicle Horn,FSD50K (Freesound clip 26176),https://freesound.org/s/26176/,CC-BY-3.0,WIM,2026-09-23,1.95,44100,1,outdoor,unspecified,n/a,original,,,,1ad028114557d8d80d5b95e10fbc206ca9301ada55e47fa5ab7a8bb63f9b4367,train,26176,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0050,originals/vehicle_horn/SS-HOR-0050.wav,Vehicle Horn,FSD50K (Freesound clip 26177),https://freesound.org/s/26177/,CC-BY-3.0,WIM,2026-09-23,3.941,44100,1,outdoor,unspecified,n/a,original,,,,ea21252135cabef3ecc7d36154e0fc2c217f3d40cfb98d1d2a77e11d304f40f8,train,26177,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0051,originals/vehicle_horn/SS-HOR-0051.wav,Vehicle Horn,FSD50K (Freesound clip 153057),https://freesound.org/s/153057/,CC-BY-3.0,Xampi8,2026-09-23,1.829,44100,1,outdoor,unspecified,n/a,original,,,,cba2b45763ffdc0dade825fee2733b18a26e8ce46ba3a381d5ab2deec7190ad9,train,153057,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0052,originals/vehicle_horn/SS-HOR-0052.wav,Vehicle Horn,FSD50K (Freesound clip 254507),https://freesound.org/s/254507/,CC-BY-3.0,YleArkisto,2026-09-23,21.602,44100,1,outdoor,unspecified,n/a,original,,,,2a8f93e0cce245c5a2fa921838ba52899ee7763483c76cc642d11cfaf8732eb7,train,254507,dev,"Vehicle_horn_and_car_horn_and_honking,Motor_vehicle_(road),Car,Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0053,originals/vehicle_horn/SS-HOR-0053.wav,Vehicle Horn,FSD50K (Freesound clip 255699),https://freesound.org/s/255699/,CC-BY-3.0,YleArkisto,2026-09-23,26.406,44100,1,outdoor,unspecified,n/a,original,,,,fd865612074a5463d22c5cbdfc2fd46b6d07a131ef613724eee1504d4acc14fc,train,255699,dev,"Vehicle_horn_and_car_horn_and_honking,Motor_vehicle_(road),Car,Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0054,originals/vehicle_horn/SS-HOR-0054.wav,Vehicle Horn,FSD50K (Freesound clip 325701),https://freesound.org/s/325701/,CC0-1.0,__O,2026-09-23,29.257,44100,1,unspecified,unspecified,n/a,original,,,,4e8931ea5e74ce90d0edfec9a949730c43c7384045bfadbd0b2b6d5bdbdc8fb0,test,325701,eval,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chatter,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Bell,Wind_instrument_and_woodwind_instrument,Drum,Alarm,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice,Musical_instrument,Music,Percussion,Human_group_actions",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
